,SameHand,SameFinger,SameKey,Reach,Hurdle,Press_L_Little,Press_L_Ring,Press_L_Middle,Press_L_Index,Press_R_Little,Press_R_Ring,Press_R_Middle,Press_R_Index,Dist_L_Little,Dist_L_Ring,Dist_L_Middle,Dist_L_Index,Dist_R_Little,Dist_R_Ring,Dist_R_Middle,Dist_R_Index,Frequency,Keyboard
xm,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,633,CRULP
xQ,1,0,0,1,1,1,0,0,0,1,0,0,0,1.9208170383762733,2.1287534527055074,0.0,0.0,4.913,0.0,0.0,0.0,0,CRULP
x},0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,3.908723446592381,0.0,0.0,0.0,0,CRULP
xa,1,0,0,0,0,1,0,0,0,0,0,0,0,0.038,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,0.0,1740,CRULP
x`,1,0,0,1,1,1,0,0,0,0,0,0,0,4.916332194510744,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,0.0,0,CRULP
x|,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,6.05448776280647,0.0,0.0,0.0,0,CRULP
x!,1,0,0,1,1,1,0,0,0,1,0,0,0,3.975162683964177,2.1287534527055074,0.0,0.0,4.913,0.0,0.0,0.0,5,CRULP
xg,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.1287534527055074,0.0,1.913,0.0,0.0,0.0,0.0,45,CRULP
x@,1,1,0,1,1,0,1,0,0,1,0,0,0,0.0,6.09264358259653,0.0,0.0,4.913,0.0,0.0,0.0,0,CRULP
xN,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,2.139933633585989,0,CRULP
x/,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,2.1287534527055074,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0,CRULP
x*,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,0.0,3.975162683964177,0.0,2,CRULP
x;,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2.1287534527055074,0.0,0.0,0.038,0.0,0.0,0.0,0,CRULP
x),0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,3.975162683964177,0.0,0.0,0.0,0,CRULP
x\,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,2.1287534527055074,0.0,0.0,6.05448776280647,0.0,0.0,0.0,0,CRULP
xw,1,1,0,1,1,0,1,0,0,0,0,0,0,0.0,4.013162683964177,0.0,0.0,0.0,0.0,0.0,0.0,306,CRULP
x>,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,CRULP
xO,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,0,CRULP
xH,0,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,1.913,2,CRULP
xU,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,12,CRULP
xC,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,2.1287534527055074,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,2,CRULP
xx,1,1,1,1,1,0,1,0,0,0,0,0,0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,117,CRULP
xZ,1,0,0,1,1,1,0,0,0,1,0,0,0,2.1287534527055074,2.1287534527055074,0.0,0.0,4.913,0.0,0.0,0.0,1,CRULP
x5,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,2.1287534527055074,0.0,3.80711793394688,0.0,0.0,0.0,0.0,0,CRULP
xM,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0,CRULP
xR,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,2.1287534527055074,0.0,1.9208170383762733,4.913,0.0,0.0,0.0,0,CRULP
xd,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.1287534527055074,0.038,0.0,0.0,0.0,0.0,0.0,163,CRULP
x-,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,2.1287534527055074,0.0,0.0,3.8110127219504575,0.0,0.0,0.0,0,CRULP
x%,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,2.1287534527055074,0.0,3.80711793394688,4.913,0.0,0.0,0.0,1,CRULP
xo,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,2.1287534527055074,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,854,CRULP
xu,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,0,CRULP
x&,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0,CRULP
xp,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,2.1287534527055074,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,48,CRULP
x9,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,2.1287534527055074,0.0,0.0,0.0,3.9833295172900325,0.0,0.0,0,CRULP
xW,1,1,0,1,1,0,1,0,0,1,0,0,0,0.0,4.013162683964177,0.0,0.0,4.913,0.0,0.0,0.0,0,CRULP
x4,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,2.1287534527055074,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0,CRULP
x(,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,3.9833295172900325,0.0,0.0,1,CRULP
xh,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,1.913,16,CRULP
xl,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2.1287534527055074,0.0,0.0,0.0,0.038,0.0,0.0,73,CRULP
x~,1,0,0,1,1,1,0,0,0,1,0,0,0,4.916332194510744,2.1287534527055074,0.0,0.0,4.913,0.0,0.0,0.0,0,CRULP
x=,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,2.1287534527055074,0.0,0.0,4.265957544725349,0.0,0.0,0.0,0,CRULP
x.,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,2.1287534527055074,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,2,CRULP
x<,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0,CRULP
x:,0,0,0,0,0,1,0,0,0,1,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,0.038,0.0,0.0,0.0,2,CRULP
x{,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0,CRULP
xB,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,2.1287534527055074,0.0,3.4078108255508943,4.913,0.0,0.0,0.0,0,CRULP
x8,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,3.975162683964177,0.0,0,CRULP
xD,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,2.1287534527055074,0.038,0.0,4.913,0.0,0.0,0.0,2,CRULP
x3,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,2.1287534527055074,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0,CRULP
xc,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,2.1287534527055074,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,5,CRULP
xJ,0,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,0.038,0,CRULP
xV,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,2.1287534527055074,0.0,2.1287534527055074,4.913,0.0,0.0,0.0,2,CRULP
x^,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,4.916332194510744,2,CRULP
xj,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,0.038,38,CRULP
x_,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,3.8110127219504575,0.0,0.0,0.0,0,CRULP
xK,0,0,0,0,0,1,0,0,0,0,0,1,0,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,0.0,0.038,0.0,165,CRULP
x],0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,2.1287534527055074,0.0,0.0,3.908723446592381,0.0,0.0,0.0,0,CRULP
x#,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,2.1287534527055074,3.975162683964177,0.0,4.913,0.0,0.0,0.0,0,CRULP
xI,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,0,CRULP
xE,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,2.1287534527055074,1.9208170383762733,0.0,4.913,0.0,0.0,0.0,0,CRULP
xF,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,2.1287534527055074,0.0,0.038,4.913,0.0,0.0,0.0,0,CRULP
x+,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,4.265957544725349,0.0,0.0,0.0,0,CRULP
xk,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.038,0.0,948,CRULP
xe,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,2.1287534527055074,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,217,CRULP
Zv,1,0,0,1,1,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,2.1287534527055074,4.913,0.0,0.0,0.0,1,CRULP
ZX,1,0,0,1,1,0,1,0,0,0,0,0,0,2.1287534527055074,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,0.0,0,CRULP
ZG,1,0,0,0,0,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,1.913,0.0,0.0,0.0,0.0,0,CRULP
ZA,1,1,0,0,0,1,0,0,0,0,0,0,0,2.1667534527055072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRULP
Zn,0,0,0,1,0,0,0,0,0,0,0,0,1,2.1287534527055074,0.0,0.0,0.0,4.913,0.0,0.0,2.139933633585989,2,CRULP
Z2,1,0,0,1,1,0,1,0,0,0,0,0,0,2.1287534527055074,3.975162683964177,0.0,0.0,4.913,0.0,0.0,0.0,0,CRULP
ZT,1,0,0,1,1,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.0,0,CRULP
Zy,0,0,0,1,0,0,0,0,0,0,0,0,1,2.1287534527055074,0.0,0.0,0.0,4.913,0.0,0.0,2.9316352569043667,0,CRULP
ZY,0,0,0,1,0,1,0,0,0,0,0,0,1,4.944904816472428,0.0,0.0,0.0,4.913,0.0,0.0,2.9316352569043667,0,CRULP
ZL,0,0,0,0,0,1,0,0,0,0,1,0,0,4.944904816472428,0.0,0.0,0.0,4.913,0.038,0.0,0.0,0,CRULP
Zs,1,0,0,0,0,0,1,0,0,0,0,0,0,2.1287534527055074,0.038,0.0,0.0,4.913,0.0,0.0,0.0,8,CRULP
Z',0,0,0,0,0,0,0,0,0,1,0,0,0,2.1287534527055074,0.0,0.0,0.0,6.8260000000000005,0.0,0.0,0.0,0,CRULP
Zf,1,0,0,0,0,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,0.038,4.913,0.0,0.0,0.0,4,CRULP
Zb,1,0,0,1,1,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,3.4078108255508943,4.913,0.0,0.0,0.0,56,CRULP
ZS,1,0,0,0,0,0,1,0,0,0,0,0,0,2.1287534527055074,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0,CRULP
Zq,1,1,0,1,1,1,0,0,0,0,0,0,0,4.013162683964177,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,CRULP
Zr,1,0,0,1,1,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,1.9208170383762733,4.913,0.0,0.0,0.0,192,CRULP
Z0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.1287534527055074,0.0,0.0,0.0,8.888162683964177,0.0,0.0,0.0,0,CRULP
ZP,0,0,0,1,0,1,0,0,0,1,0,0,0,4.944904816472428,0.0,0.0,0.0,6.8338170383762735,0.0,0.0,0.0,0,CRULP
"Z""",0,0,0,0,0,1,0,0,0,1,0,0,0,4.944904816472428,0.0,0.0,0.0,6.8260000000000005,0.0,0.0,0.0,0,CRULP
Zi,0,0,0,1,0,0,0,0,0,0,0,1,0,2.1287534527055074,0.0,0.0,0.0,4.913,0.0,1.9208170383762733,0.0,207,CRULP
Z7,0,0,0,1,0,0,0,0,0,0,0,0,1,2.1287534527055074,0.0,0.0,0.0,4.913,0.0,0.0,3.975162683964177,0,CRULP
"Z,",0,0,0,1,0,0,0,0,0,0,0,1,0,2.1287534527055074,0.0,0.0,0.0,4.913,0.0,2.1287534527055074,0.0,2,CRULP
Z?,0,0,0,1,0,1,0,0,0,1,0,0,0,4.944904816472428,0.0,0.0,0.0,7.041753452705508,0.0,0.0,0.0,0,CRULP
Zt,1,0,0,1,1,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.0,12,CRULP
Z6,0,0,0,1,0,0,0,0,0,0,0,0,1,2.1287534527055074,0.0,0.0,0.0,4.913,0.0,0.0,4.916332194510744,0,CRULP
Z$,1,0,0,1,1,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0,CRULP
Z[,0,0,0,1,0,0,0,0,0,1,0,0,0,2.1287534527055074,0.0,0.0,0.0,7.348524765252697,0.0,0.0,0.0,0,CRULP
Z1,1,1,0,1,1,1,0,0,0,0,0,0,0,6.09264358259653,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,CRULP
Zz,1,1,1,1,1,1,0,0,0,0,0,0,0,0.076,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,CRULP
Zm,0,0,0,1,0,0,0,0,0,0,0,0,1,2.1287534527055074,0.0,0.0,0.0,4.913,0.0,0.0,2.1287534527055074,46,CRULP
ZQ,1,1,0,1,1,1,0,0,0,0,0,0,0,4.013162683964177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CRULP
Z},0,0,0,1,0,1,0,0,0,1,0,0,0,4.944904816472428,0.0,0.0,0.0,8.821723446592381,0.0,0.0,0.0,0,CRULP
Za,1,1,0,0,0,1,0,0,0,0,0,0,0,2.1667534527055072,0.0,0.0,0.0,4.913,0.0,0.0,0.0,159,CRULP
Z`,1,1,0,1,1,1,0,0,0,0,0,0,0,7.001721984024482,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,CRULP
Z|,0,0,0,1,0,1,0,0,0,1,0,0,0,4.944904816472428,0.0,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,CRULP
Z!,1,1,0,1,1,1,0,0,0,0,0,0,0,6.09264358259653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CRULP
Zg,1,0,0,0,0,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,1.913,4.913,0.0,0.0,0.0,0,CRULP
Z@,1,0,0,1,1,0,1,0,0,0,0,0,0,2.1287534527055074,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0.0,0,CRULP
ZN,0,0,0,1,0,1,0,0,0,0,0,0,1,4.944904816472428,0.0,0.0,0.0,4.913,0.0,0.0,2.139933633585989,0,CRULP
Z/,0,0,0,1,0,0,0,0,0,1,0,0,0,2.1287534527055074,0.0,0.0,0.0,7.041753452705508,0.0,0.0,0.0,0,CRULP
Z*,0,0,0,1,0,1,0,0,0,0,0,1,0,4.944904816472428,0.0,0.0,0.0,4.913,0.0,3.975162683964177,0.0,0,CRULP
Z;,0,0,0,0,0,0,0,0,0,1,0,0,0,2.1287534527055074,0.0,0.0,0.0,4.9510000000000005,0.0,0.0,0.0,0,CRULP
Z),0,0,0,1,0,1,0,0,0,1,0,0,0,4.944904816472428,0.0,0.0,0.0,8.888162683964177,0.0,0.0,0.0,0,CRULP
Z\,0,0,0,1,0,0,0,0,0,1,0,0,0,2.1287534527055074,0.0,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,CRULP
Zw,1,0,0,1,1,0,1,0,0,0,0,0,0,2.1287534527055074,1.9208170383762733,0.0,0.0,4.913,0.0,0.0,0.0,43,CRULP
Z>,0,0,0,1,0,1,0,0,0,0,1,0,0,4.944904816472428,0.0,0.0,0.0,4.913,2.1287534527055074,0.0,0.0,0,CRULP
ZO,0,0,0,1,0,1,0,0,0,0,1,0,0,4.944904816472428,0.0,0.0,0.0,4.913,1.9208170383762733,0.0,0.0,0,CRULP
ZH,0,0,0,0,0,1,0,0,0,0,0,0,1,4.944904816472428,0.0,0.0,0.0,4.913,0.0,0.0,1.913,4,CRULP
ZU,0,0,0,1,0,1,0,0,0,0,0,0,1,4.944904816472428,0.0,0.0,0.0,4.913,0.0,0.0,1.9208170383762733,0,CRULP
ZC,1,0,0,1,1,0,0,1,0,0,0,0,0,2.1287534527055074,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,0,CRULP
Zx,1,0,0,1,1,0,1,0,0,0,0,0,0,2.1287534527055074,2.1287534527055074,0.0,0.0,4.913,0.0,0.0,0.0,19,CRULP
ZZ,1,1,1,1,1,1,0,0,0,0,0,0,0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRULP
Z5,1,0,0,1,1,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,3.80711793394688,4.913,0.0,0.0,0.0,0,CRULP
ZM,0,0,0,1,0,1,0,0,0,0,0,0,1,4.944904816472428,0.0,0.0,0.0,4.913,0.0,0.0,2.1287534527055074,0,CRULP
ZR,1,0,0,1,1,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,0,CRULP
Zd,1,0,0,0,0,0,0,1,0,0,0,0,0,2.1287534527055074,0.0,0.038,0.0,4.913,0.0,0.0,0.0,1,CRULP
Z-,0,0,0,1,0,0,0,0,0,1,0,0,0,2.1287534527055074,0.0,0.0,0.0,8.724012721950459,0.0,0.0,0.0,0,CRULP
Z%,1,0,0,1,1,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,3.80711793394688,0.0,0.0,0.0,0.0,0,CRULP
Zo,0,0,0,1,0,0,0,0,0,0,1,0,0,2.1287534527055074,0.0,0.0,0.0,4.913,1.9208170383762733,0.0,0.0,164,CRULP
Zu,0,0,0,1,0,0,0,0,0,0,0,0,1,2.1287534527055074,0.0,0.0,0.0,4.913,0.0,0.0,1.9208170383762733,0,CRULP
Z&,0,0,0,1,0,1,0,0,0,0,0,0,1,4.944904816472428,0.0,0.0,0.0,4.913,0.0,0.0,3.975162683964177,0,CRULP
Zp,0,0,0,1,0,0,0,0,0,1,0,0,0,2.1287534527055074,0.0,0.0,0.0,6.8338170383762735,0.0,0.0,0.0,3,CRULP
Z9,0,0,0,1,0,0,0,0,0,0,1,0,0,2.1287534527055074,0.0,0.0,0.0,4.913,3.9833295172900325,0.0,0.0,0,CRULP
ZW,1,0,0,1,1,0,1,0,0,0,0,0,0,2.1287534527055074,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,0.0,0,CRULP
Z4,1,0,0,1,1,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,3.975162683964177,4.913,0.0,0.0,0.0,0,CRULP
Z(,0,0,0,1,0,1,0,0,0,0,1,0,0,4.944904816472428,0.0,0.0,0.0,4.913,3.9833295172900325,0.0,0.0,0,CRULP
Zh,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1287534527055074,0.0,0.0,0.0,4.913,0.0,0.0,1.913,1,CRULP
Zl,0,0,0,0,0,0,0,0,0,0,1,0,0,2.1287534527055074,0.0,0.0,0.0,4.913,0.038,0.0,0.0,9,CRULP
Z~,1,1,0,1,1,1,0,0,0,0,0,0,0,7.001721984024482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CRULP
Z=,0,0,0,1,0,0,0,0,0,1,0,0,0,2.1287534527055074,0.0,0.0,0.0,9.17895754472535,0.0,0.0,0.0,0,CRULP
Z.,0,0,0,1,0,0,0,0,0,0,1,0,0,2.1287534527055074,0.0,0.0,0.0,4.913,2.1287534527055074,0.0,0.0,2,CRULP
Z<,0,0,0,1,0,1,0,0,0,0,0,1,0,4.944904816472428,0.0,0.0,0.0,4.913,0.0,2.1287534527055074,0.0,0,CRULP
Z:,0,0,0,0,0,1,0,0,0,1,0,0,0,4.944904816472428,0.0,0.0,0.0,4.9510000000000005,0.0,0.0,0.0,1,CRULP
Z{,0,0,0,1,0,1,0,0,0,1,0,0,0,4.944904816472428,0.0,0.0,0.0,7.348524765252697,0.0,0.0,0.0,0,CRULP
ZB,1,0,0,1,1,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,3.4078108255508943,0.0,0.0,0.0,0.0,0,CRULP
Z8,0,0,0,1,0,0,0,0,0,0,0,1,0,2.1287534527055074,0.0,0.0,0.0,4.913,0.0,3.975162683964177,0.0,0,CRULP
ZD,1,0,0,0,0,0,0,1,0,0,0,0,0,2.1287534527055074,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0,CRULP
Z3,1,0,0,1,1,0,0,1,0,0,0,0,0,2.1287534527055074,0.0,3.975162683964177,0.0,4.913,0.0,0.0,0.0,0,CRULP
Zc,1,0,0,1,1,0,0,1,0,0,0,0,0,2.1287534527055074,0.0,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,1,CRULP
ZJ,0,0,0,0,0,1,0,0,0,0,0,0,1,4.944904816472428,0.0,0.0,0.0,4.913,0.0,0.0,0.038,0,CRULP
ZV,1,0,0,1,1,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0,CRULP
Z^,0,0,0,1,0,1,0,0,0,0,0,0,1,4.944904816472428,0.0,0.0,0.0,4.913,0.0,0.0,4.916332194510744,0,CRULP
Zj,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1287534527055074,0.0,0.0,0.0,4.913,0.0,0.0,0.038,3,CRULP
Z_,0,0,0,1,0,1,0,0,0,1,0,0,0,4.944904816472428,0.0,0.0,0.0,8.724012721950459,0.0,0.0,0.0,0,CRULP
ZK,0,0,0,0,0,1,0,0,0,0,0,1,0,4.944904816472428,0.0,0.0,0.0,4.913,0.0,0.038,0.0,13,CRULP
Z],0,0,0,1,0,0,0,0,0,1,0,0,0,2.1287534527055074,0.0,0.0,0.0,8.821723446592381,0.0,0.0,0.0,0,CRULP
Z#,1,0,0,1,1,0,0,1,0,0,0,0,0,2.1287534527055074,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0,CRULP
ZI,0,0,0,1,0,1,0,0,0,0,0,1,0,4.944904816472428,0.0,0.0,0.0,4.913,0.0,1.9208170383762733,0.0,0,CRULP
ZE,1,0,0,1,1,0,0,1,0,0,0,0,0,2.1287534527055074,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,0,CRULP
ZF,1,0,0,0,0,0,0,0,1,0,0,0,0,2.1287534527055074,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0,CRULP
Z+,0,0,0,1,0,1,0,0,0,1,0,0,0,4.944904816472428,0.0,0.0,0.0,9.17895754472535,0.0,0.0,0.0,0,CRULP
Zk,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1287534527055074,0.0,0.0,0.0,4.913,0.0,0.038,0.0,170,CRULP
Ze,1,0,0,1,1,0,0,1,0,0,0,0,0,2.1287534527055074,0.0,1.9208170383762733,0.0,4.913,0.0,0.0,0.0,0,CRULP
5v,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,5.68692683965849,0.0,0.0,0.0,0.0,0,CRULP
5X,1,0,0,1,1,0,1,0,0,1,0,0,0,0.0,2.1287534527055074,0.0,3.80711793394688,4.913,0.0,0.0,0.0,0,CRULP
5G,1,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,4.021329517290033,4.913,0.0,0.0,0.0,0,CRULP
5A,1,0,0,0,0,1,0,0,0,1,0,0,0,0.038,0.0,0.0,3.80711793394688,4.913,0.0,0.0,0.0,0,CRULP
5n,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,3.80711793394688,0.0,0.0,0.0,2.139933633585989,0,CRULP
52,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,3.975162683964177,0.0,3.80711793394688,0.0,0.0,0.0,0.0,0,CRULP
5T,1,1,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2.177933633585989,4.913,0.0,0.0,0.0,0,CRULP
5y,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,3.80711793394688,0.0,0.0,0.0,2.9316352569043667,0,CRULP
5Y,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,3.80711793394688,0.0,0.0,0.0,2.9316352569043667,0,CRULP
5L,0,0,0,0,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,3.80711793394688,0.0,0.038,0.0,0.0,0,CRULP
5s,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.038,0.0,3.80711793394688,0.0,0.0,0.0,0.0,0,CRULP
5',0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,3.80711793394688,1.913,0.0,0.0,0.0,0,CRULP
5f,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.84511793394688,0.0,0.0,0.0,0.0,0,CRULP
5b,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,6.101829818373567,0.0,0.0,0.0,0.0,0,CRULP
5S,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.038,0.0,3.80711793394688,4.913,0.0,0.0,0.0,0,CRULP
5q,1,0,0,1,1,1,0,0,0,0,0,0,0,1.9208170383762733,0.0,0.0,3.80711793394688,0.0,0.0,0.0,0.0,0,CRULP
5r,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.1667534527055072,0.0,0.0,0.0,0.0,0,CRULP
50,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,3.80711793394688,3.975162683964177,0.0,0.0,0.0,0,CRULP
5P,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,3.80711793394688,1.9208170383762733,0.0,0.0,0.0,0,CRULP
"5""",0,0,0,0,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,3.80711793394688,1.913,0.0,0.0,0.0,0,CRULP
5i,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,3.80711793394688,0.0,0.0,1.9208170383762733,0.0,0,CRULP
